ID,Year,Stage,Department *,Highest Degree Earned *,[fields-of-study] Field(s) of Study * [anthropology],[fields-of-study] Field(s) of Study * [biology],[fields-of-study] Field(s) of Study * [chemistry],[fields-of-study] Field(s) of Study * [cognitive science],[fields-of-study] Field(s) of Study * [computation],[fields-of-study] Field(s) of Study * [computer science],[fields-of-study] Field(s) of Study * [ecology],[fields-of-study] Field(s) of Study * [economics],[fields-of-study] Field(s) of Study * [econophysics],[fields-of-study] Field(s) of Study * [epidemiology],[fields-of-study] Field(s) of Study * [evolution],[fields-of-study] Field(s) of Study * [finance],[fields-of-study] Field(s) of Study * [human behavior],[fields-of-study] Field(s) of Study * [human history],[fields-of-study] Field(s) of Study * [immunology],[fields-of-study] Field(s) of Study * [information theory],[fields-of-study] Field(s) of Study * [linguistics],[fields-of-study] Field(s) of Study * [mathematics],[fields-of-study] Field(s) of Study * [networks],[fields-of-study] Field(s) of Study * [neuroscience],[fields-of-study] Field(s) of Study * [physics],[fields-of-study] Field(s) of Study * [political science],[fields-of-study] Field(s) of Study * [quantum physics],[fields-of-study] Field(s) of Study * [sociology],"Current status (e.g., PhD candidate in Molecular Biology)*",City,"[diversity-country] Country of Citizenship, if not U.S. Citizen",[diversity-citizenship] What is your citizenship ?,[diversity-gender] What is your gender ?,[diversity-ethnicity] Ethnicity,[diversity-race] Race *,Date Applied,Company:,City/Town:,State/Province:,Country:,Male,Female,Citizenship,None,C,C++,HTML,JAVA,MatLab,NetLogo,Perl,Python,R,Ruby,Other (please specify),Name of the most advanced math class you took,"Name of the journal (in your discipline) that you expect or want to publish your next paper in! (Journal in your discipline, not Nature, Science, PNAS, etc.)",BA/MA and Ph.D. departments
"5078646019",2016,Accepted,MRC/CSO Social and Public Health Sciences Unit,Doctorate,,,,,,,,,,1,,,1,,,,,,,,,,,1,Research Fellow in the Complexity in Health Improvement programme,Glasgow,Ireland,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/07/2015 10:15 AM MST,University of Glasgow,Glasgow,,Scotland,Male,,Irish,,,,,,,,,,R,,,"I'm not sure, plenty of stats but I'm not sure if mathematicians consider that maths!    Most formal course: Additional maths (UK GCSE)  Most recent 'mathsy' course: Coursera Calculus  Most recent stats:SIENA Social Network Analysis 2016 Winter School ",Addiction,"BSc Psychology  MRes Sociology, Social Policy and Social Work  PhD Epidemiology & Public Health  PgCert (Drug and Alcohol Studies) - Scottish Training in Drugs and Alcohol (vocational study)"
"0701696418",2016,Accepted,Zoology,Doctorate,,1,,,,,1,,,,1,,,,,,,,,,,,,,Postdoctoral Fellow,Oxford,France,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/27/2015 06:36 AM MST,University of Oxford,Oxford,,United Kingdom,Male,,French,,,,,,,,,Python,R,,Julia,Probability Theory and Stochastic Processes,Ecology Letters,PhD Department at Cambridge University: Zoology 
"8824741395",2016,Accepted,Ecology,Masters,,1,,,,,1,,,,1,,,,,,,,1,,,,,,PhD candidate in Ecology,Sao Paulo,Brazil,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,12/13/2015 06:36 PM MST,Universidade de Sao Paulo,Sao Paulo,Sao Paulo,Brazil,,Female,Brazilian,,,,,,,,,,R,,,"Pre-calculus. I have taken some online courses in Linear Algebra and Calculus, but they were all very basic. ",Ecology Letters,"Biology (BA), Ecology (Msc), Ecology (PhD)"
"1867434732",2015,Accepted,Biochemistry and Molecular Biology,Doctorate,,1,,,,,,,,,,,,,,,,,,,,,,,Research assistant professor,Portland,France,Permanent Resident,Female,Not Hispanic or Latino,White,01/13/2015 10:12 PM MST,Oregon Health & Science University,Portland,Oregon,United States,,Female,French,None,,,,,,,,,,,,Differential Equations,Molecular Microbiology,Ph.D. in Biochemical Parasitology  Pharm.D.
"4822441712",2015,Accepted,Ingeniería Civil,Doctorate,,,,,1,,,,,,,,,,,,,,,,,,,,post-doctoral researcher,Villarcayo,Spain,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,12/05/2014 02:12 AM MST,Universidad de Burgos,Burgos,Burgos,Spain,,Female,Spanish,,,,,,MatLab,NetLogo,,,R,,,Differential Equations    Introduction to Calculus and Algebra.,Journal of Artificial Societies and Social Simulation (JASSS),"BAs: Indsutrial Industrial Engineering, specialized in Electronics. Industrial Organization Engineering.  MA and Ph.D: System Engineering  and Automatic Control department."
"0841096747",2015,Accepted,Ecology and Evolutionary Biology,Bachelors Degree,,,,,,,1,,,,,,,,,,,,,,,,,,PhD candidate in Ecology,Los Angeles,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/29/2014 11:31 AM MST,UCLA,Los Angeles,CA,USA,,Female,US,,,,,,,,,Python,R,,Mathematica,Calculus Linear Algebra Differential Equations  Nonlinear Dynamics,The American Naturalist,BS major: Biology department (Haverford College/Bryn Mawr College); minor: Physics department (Haverford College)  Ph.D. (in progress): Ecology and Evolutionary Biology department (UCLA)
"3360959469",2016,Accepted,Mathematics,Other,,,,,,1,,,,,,,,,,,,1,,,,,,,Master's student in Computational Mathematics and Research engineer in Radiation oncology,Stockholm,Sweden,Permanent Resident,Male,Not Hispanic or Latino,White,12/16/2015 12:50 PM MST,Royal Institute of Technology,Stockholm,Stockholm,Sweden,Male,,Swedish,,C,C++,,JAVA,MatLab,,,Python,,,,"Either ""foundations of analysis""(based on Rudin) or ""abstract algebra"".",Medical physics.,"BA1: Mathematics (Stockholm university), BA2: School of Computer Science and Engineering (Royal Institute of Technology), MA: Mathematics (Royal Institute of Tehchnology)"
"5071541064",India 2015,Accepted,Department of Science,Other,,,,,1,,1,,,,,,,,,,,1,,,,,,,PhD candidate in Mathematics,Gwalior,India,Neither of the above or Prefer not to respond,Female,Prefer not to respond,Asian,03/04/2015 01:22 AM MST,ABV-Indian Institute of Information Technology and Management,Gwalior ,M.P.,India,,Female,Indian,,,,,,MatLab,,,,,,Mathematica,Mathematical Ecology,Communication in Nonlinear Science and Numerical Simulation,
"134325957",2013,Accepted,Sociology,Masters,,,,,1,,,,,,,,,1,,,,,1,,,,,1,PhD candidate in Sociology,Princeton,,U.S. Citizen,Male,Not Hispanic or Latino,Asian,12/11/2012 08:08 PM MST,Princeton University,E Windsor,NJ,USA,Male,,US,,C,C++,HTML,JAVA,,,Perl,Python,R,,,Calculus in high school,American Journal of Sociology,"BA in Computer Science, Brown University  MA in Sociology, Princeton University"
"2631835424",India 2015,Accepted,Department of Physical Sciences,Bachelors Degree,,,,,1,,,,,,,,,,,,,,,,1,,,,PhD candidate in Nonlinear Dynamics,Mohali,India,Permanent Resident,Male,Not Hispanic or Latino,Asian,03/29/2015 04:49 PM MDT,IISER Mohali,Mohali,PB,India,Male,,Indian,,,,,,,,,Python,,,,Mathematics methods for Physicists - Grad School,,Physics
"399614409",India 2015,Accepted,Evolutionary and Organismal Biology Unit,Bachelors Degree,,1,,,,,1,,,,1,,,,,,,,,,,,,,Integrated PhD candidate in Evolutionary and Organismal Biology,,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,02/26/2015 04:47 AM MST,JNCASR,Bangalore,Karnataka,India,Male,,Indian,,,,,,MatLab,,,,,,,"Introduction to Linear Equations, Linear Algebra",Evolution  Journal of Theoretical Biology,BSc - Chemistry  MS & PhD - Evolutionary and Organismal Biology
"4112561362",India 2015,Accepted,Physics,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD in Non-linear systems,Kolkata,India,Permanent Resident,Male,Prefer not to respond,Prefer Not to Answer,03/16/2015 03:53 AM MDT,Bose Institute,Kolkata,West Bengal,India,Male,,Indian,,,,,,MatLab,,,,R,,Fortran,"Mathematical Physics contended with Complex Analysis, Group Theory, Linear Algebra",Physical Biology,Physics
"6349266679",2013,Accepted,Max Planck Research Group: Modeling the Evolution of Aging,M.D.,,,,,,,,,,,1,,,,,,,,,,,,,,PhD student,Rostock,Netherlands,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/27/2012 07:35 AM MST,Max Planck Institute for Demographic Research,Rostock,MVP,Germany,Male,,Dutch,,,,,,,,,,R,,,"Linear algebra, but I worked myself through an entire book of multivariate calculus.",Journal of theoretical biology,
"9537976197",2011,Accepted,Energy and Resources Group,Bachelors Degree,,,,,,,1,,,,1,,,,,,,,,,,,,,MS/PhD student  ,Oakland,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/21/2010 11:17 AM MST,,,,,,,,,,,,,,,,,,,,,,
"2023307478",2013,Accepted,"ICREA-Complex Systems Lab, Institute of Evolutionary Biology",Masters,,1,,,1,,,,1,,,,,,,,1,,1,1,1,,,,PhD candidate in Complex Systems sciences,Barcelona,Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,11/01/2012 05:32 PM MDT,Universitat Pompeu Fabra,Barcelona,Catalunya,Spain,Male,,Spanish,,,C++,,,,NetLogo,,Python,,,,Mathematical Physics,Physical Review Letters,"ICREA-Complex System Lab.   Institut de Biologia Evolutiva, UPF-CSIC."
"432559623",2014,Accepted,Artificial Intelligence Lab,Doctorate,,,,,,,,,1,,1,,1,,,,,,,,1,,,1,Postodoctoral researcher,Brussels,Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,12/11/2013 04:32 AM MST,Vrije Universiteit Brussel (VUB),Brussels,Brussels,Belgium,Male,,Spain,,,,,,MatLab,,,,,,Fortran,Partial differential equations  Advanced differential geometry,Journal of the Royal Society Interface,
"6157622648",2016,Accepted,College of information science and technology,Masters,,,,,1,,,,,,,,,,,,,,,,,,,,PhD candidate,state college,China,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,11/19/2015 09:28 AM MST,"College of Information Science and Technology, Penn State Univ.",state college,PA,United States,,Female,China,,,,HTML,,MatLab,,,Python,R,,,Advanced mathematics,,
"7002626396",2016,Accepted,Civil Engineering,Masters,,,,,,,1,1,,,,,,,,,,,,,1,,,,PhD candidate in civil engineering,Toronto,Canada,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/19/2016 08:11 AM MST,University of Toronto,Toronto,Ontario,Canada,,Female,Canada,,,,,,MatLab,,,Python,R,,,"Intermediate undergraduate-level math courses needed for physics major - intermediate calculus I and II, differential equations, numerical analysis, linear algebra - also statistical mechanics, quantum mechanics, thermodynamics cross-listed with applied mathematics department","Journal of Industrial Ecology, Energy Policy, Cities, Environmental Science and Technology",Physics and Civil Engineering
"9570246194",2016,Accepted,Quantum Gravity,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Theoretical Physics,Waterloo,China,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,01/03/2016 03:15 PM MST,Perimeter Institute,Waterloo,Ontario,Canada,,Female,Chinese,,C,,,,,,,,,,Mathematica,differential geometry,,
"023965267",2014,Accepted,Electrical and Computer Engineering,Doctorate,,,,,,,,,,,,,,,,1,,1,1,,,,,,PhD candidate in Electrical and Computer Engineering,Davis,,U.S. Citizen,Female,Not Hispanic or Latino,Asian,11/13/2013 12:06 PM MST,US Army Research Laboratory,Chino,CA,USA,,Female,USA,,,,HTML,,MatLab,,,,,,,probability theory,IEEE Pattern Analysis and Machine Intelligence,Ph.D.
"4751789876",India 2015,Accepted,Computer School,Masters,,,,,,1,,,,,,,,,,,,,,,,,,,PhD candidate in Complex System,Wuhan,China,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/19/2015 11:24 PM MDT,Wuhan University,Wuhan,Hubei,China,Male,,Chinese,,,,,JAVA,,,,,,,,"Graph Theory, Discrete mathematics",IEEE Transactions on Evolutionary Computation,"BA:  School of Information Engineering, Wuhan University of Technology, China  MA: Information and communication technology, University of Agder (UIA), Norway  Ph.D: Computer School, Wuhan University, China"
"7494482592",2014,Accepted,Computer Science,Doctorate,,,,,,1,,,,,,,,,,,,,1,,,,,,Post Doc in Computer Science,Boulder,United Kingdom,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Two or More,01/02/2014 06:02 AM MST,University of Colorado at Boulder,Boulder,Colorado,USA,Male,,British,,,,,,MatLab,,,Python,,,,Approximate Inference and Learning in Probabilistic Models,,"MEng - Engineering Mathematics department,  EngD - Computer Science"
"5391760797",2011,Accepted,Mathematics & Statistics,Masters,,,,,,,,,,,,,,,,,,1,,,,,,,Ph.d. Student In Applied Mathematics,Toronto,Romania,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/01/2011 08:16 PM MST,,,,,,,,,,,,,,,,,,,,,,
"7299811783",2014,Accepted,Professor Jost - research group,Masters,,,,,,,,,,,,,,,,1,,1,,,1,,1,,PhD candidate in Mathematics,Leipzig,Germany,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Prefer Not to Answer,01/16/2014 08:29 AM MST,Max Planck Institute Mathematics in the Sciences,Leipzig,Saxony,Deutschland,Male,,German,,C,C++,HTML,,MatLab,,,,,,,Combinatorics,Nonlinearity,Mathematics PhD
"8844497761",India 2015,Accepted,Multidisciplinary Focus,Masters,1,,,,,,,,,,,1,,1,,,,,1,,,,,1,"Master in Science Construction Management ( ITESM Monterrey Campus ) Master in Science in Master in Science in Technology Commercialization ( UT @ Austin , CGIE Monterrey Campus ),MHSC ( Master in History of Contemporary Society )",Torreón,,,,,,02/18/2015 12:04 PM MST,"ITESM; Universidad Iberoamericana, etc",Torreon,Coahuila,México,Male,,MEXICAN,,,C++,,,MatLab,,,,R,,,"Computational Methods in Engineering (Métodos Computaciones en Ingeniería, ITESM )   Graduate Class Level , Real Options workshop","Options are Journal of Private Equity, The Journal of Finance and Quantitative Analysis, or The Journal of Structured Finance",NA
"573842368",2012,Accepted,"Physique, Génie physique et Optique",Masters,,,,,,,,,,,,,,,,,,,1,,1,,,,PhD candidate in Physics,Québec,Canada,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/05/2012 01:21 PM MST,Université Laval,Québec,Québec,Canada,Male,,Canadian,,,C++,,,MatLab,,,,,,,,,
"6613296297",2015,Accepted,Environmental Social Sciences and Institute of Political Science,Masters,,,,,,,,,,,,,1,,,,,,1,,,1,,1,PhD candidate in Political Science,Olten,Switzerland,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/08/2015 12:35 AM MST,"University of Bern, ETH Water Research Institute (Eawag)",Olten,SO,Switzerland,,Female,Swiss,,C,C++,,JAVA,,,,,R,,,Analysis,American Political Science Review.,"BA/MA: University of Bern, WISO-Department, Institute of Sociology.  PhD: University of Bern, WISO-Department, Institute of Political Science"
"0111939377",2011,Accepted,Civil Engineering,Masters,,1,,,,1,1,,,1,,,,,,,,1,1,,,,,,PhD Candidate in Transportation,Austin,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/03/2011 10:33 AM MST,,,,,,,,,,,,,,,,,,,,,,
"7902290115",2013,Accepted,Ecology and Evolutionary Biology,Bachelors Degree,,,,,,1,1,,,,,,,,,,,1,,,,,,,PhD candidate in Ecology and Evolutionary Biology with a certificate in Interdisciplinary Quantitative Biology,Boulder,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/26/2012 03:35 PM MST,University of Colorado,Boulder,CO,USA,,Female,USA,,,,,,MatLab,,,,R,,,Harmonic analysis,Ecology Letters,Ph.D. in Ecology and Evolutionary Biology  certificate program in Interdisciplinary Quantitative Biology
"8178053517",2016,Accepted,"Environmental Science, Policy and Management",Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD in Ecology,Berkeley,,U.S. Citizen,Female,Hispanic or Latino,White,12/06/2015 05:25 PM MST,UC Berkeley,Berkeley,CA,United States,,Female,USA,,,,,,MatLab,,,Python,R,,,stochastic processes,Ecology Letters ,Environmental Science Policy and Management (PhD)
"1963887226",2015,Accepted,Geology and Geological Engineering,Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD Candidate in Hydrology,Golden,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/05/2014 08:46 AM MST,Colorado School of Mines,Golden,CO,USA,,Female,USA,,,,,,MatLab,,,Python,R,,,Differential Equations,Water Resources Research,"BS - Columbia University Earth and Environmental Engineering  M.S and PhD Candidate - Colorado School of Mines, Hydrologic Science and Engineering"
"6025977946",2016,Accepted,Developmental Systems,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Biophysics,London,Germany,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/30/2015 10:36 AM MST,The Francis Crick Institute,London,London,United Kingdom,Male,,Germany,,C,C++,,,MatLab,,,Python,,,,"Functional analysis, Differential geometry",Developmental cell,"Physics (BA/MA), Life Sciences (Ph.D.)"
"3326895126",2013,Accepted,Brain and Cognitive Sciences,Masters,,,,1,,,,,,,,,,,,,,,,,,,,,PhD candidate in Brain and Cognitive Sciences,Cambridge,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/05/2013 01:32 PM MST,MIT,Cambridge,MA,USA,Male,,USA,,,,,,,,,Python,R,,,"linear algebra, bayesian data analysis",Cognition,BA: English  MPhil: Linguistics  PhD: Brain and Cognitive Sciences
"0464326526",India 2015,Accepted,School of Computational and Integrative Sciences ,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD candidate in Computational Biology and Bioinformatics ,New Delhi,India,Permanent Resident,Male,Not Hispanic or Latino,Asian,04/14/2015 07:08 AM MDT,J.N.U. New Delhi,New Delhi,Delhi,India,Male,,Indian ,,C,,,,MatLab,,,Python,R,,,Master of Science ," Journal of Complex Networks, Oxford University Press.",Department of Mathematics   Center of Computational Biology and Bio-informatics  
"4410002102",2013,Accepted,Emmett Interdisciplinary Program in Environment and Resources,Doctorate,,1,,,1,,1,1,,,1,,,,,,,,1,,,,,,"Visiting scholar, recent PhD graduate",Portland,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/30/2012 12:27 PM MST,Stanford University,Portland,ME,USA,,Female,USA,,,,,,MatLab,,,,R,,,Multivariable calculus & differential equations,CJFAS,"BA from Human Biology, Stanford University (1997).  MA from Environmental Studies, University of California, Santa Cruz (2005).  PhD from Environment and Resources, Stanford University (2012)."
"2389336026",India 2015,Accepted,Mathematics and Statistics,Masters,,1,,,,,,,,,1,,,,,1,,1,1,,,,,,PhD candidate in Mathematics,Nadia,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/01/2015 10:28 PM MST,IISER Kolkata,Nadia,West Bengal,India,Male,,India,,C,,,,MatLab,,Perl,,,,,Complex analysis,Physica A/Physical Review E,"MSc - Mathematics, Ph.D.- Mathematics and Statistics"
"0132842859",2015,Accepted,Instituto de Ciências Biomédicas,Bachelors Degree,,,,,,,,,,,1,,,,,,,,1,1,,,,,PhD candidate in Basic and Clinical Neuroscience,Rio de Janeiro,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Prefer Not to Answer,01/07/2015 07:56 AM MST,Universidade Federal do Rio de Janeiro,Rio de Janeiro,RJ,Brazil,Male,,Brazilian,,C,,HTML,,,NetLogo,,Python,R,Ruby,,Calculus Linear Algebra    ,Frontiers in Neuroanatomy,Instituto de Ciências Biomédicas  (Biomedical Sciences Institute)
"5178554046",India 2015,Accepted,Computational Biology,Masters,,1,,,,,,,,,,,,,,,,,,,,,,,PhD student in Computational Biology,Chennai,India,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,03/15/2015 11:00 PM MDT,Institute of Mathematical Sciences,Chennai,Tamil Nadu,India,Male,,Indian,,,,,,MatLab,,,,,,,differential equations,,
"3497677463",2013,Accepted,"School of Philosophy, Psychology and Language Sciences",Masters,,,,,,1,,,,,,,,,,1,1,,,,,,,,PhD candidate in Linguistics,Edinburgh,Austria,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/05/2012 03:32 AM MST,The University of Edinburgh,Edinburgh,Edinburgh,Scotland,Male,,Austria,,,,HTML,JAVA,MatLab,,,Python,R,,,Algebra & discrete mathematics for computer scientists II,Language Dynamics and Change,"BA: Institute of Software Technology and Interactive Systems, Vienna University of Technology  MSc: Centre for Speech Technology Research, The University of Edinburgh  PhD: Language Evolution & Computation Research Unit, The University of Edinburgh"
"7201945426",2013,Accepted,"Risk, Policy and Vulnerability",Masters,,,,,,,,1,,,,,,,,,,,,,,1,,,PhD candidate in Earth System Science,Laxenburg,Germany,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/06/2013 03:23 AM MST,IIASA,Laxenburg,Niederösterreich,Österreich,,Female,German,,,,,,,,,,,,,Introduction to meteorology II,"Climatic Change, Nature Climate Change","MA: Dep. of Geography and Regional Research (University of Vienna/ Austria)/ Institute of Meteorology (BOKU, Vienna/ Austria)  PhD: Earth System Science and Climate Change group (WUR/ Netherlands)"
"3194985053",India 2015,Accepted,John Gokongwei School of Management,Bachelors Degree,,,,,,,,1,,,,1,,,,,,,,,,,,,BS in Management Engineering,Hong Kong,Philippines,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,04/11/2015 02:00 AM MDT,Personal,Hong Kong,SAR,Hong Kong,Male,,Philippines,,,,,,,,,Python,R,,Excel VBA,Linear Algebra  Multivariate Calculus  Research Methods in Economics (Econometrics),,
"103670615",2016,Accepted,Animal Behavior Graduate Group,Bachelors Degree,,1,,,,,,,,,,,,,,,,,,,,,,,PhD student in Animal Behavior,Folsom,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/09/2015 02:07 PM MST,University of California Davis,Davis,CA,USA,,Female,United States,,,,,,,,,,R,,,Calculus,,
"3921096769",2015,Accepted,Physics,Bachelors Degree,,,,,,,,,1,1,,,,,,,,,,,,,,,PhD candidate in Physics (Complex Systems),Greenbelt,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/01/2014 09:11 AM MST,University of Maryland ,Greenbelt,MD: MARYLAND,United States,Male,,US Citizen,,C,C++,,,MatLab,NetLogo,,Python,R,,,Calculus Linear Algebra Differential Equations  Nonlinear Dynamics ,PNAS,"BA in physics, University of Maryland  Currently a graduate student, Department of Physics, University of Maryland."
"6569293055",2012,Accepted,Neurobiology,Bachelors Degree,,,,,,,,,,,,,,,,,,,,1,,,,,PhD Candidate in Neuroscience,Austin,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/16/2011 10:55 AM MST,University of Texas,Austin,TX,US,Male,,US Citizen,,,,,,MatLab,,,,R,,,,,
